,0,1,2,3,4,5,6,7,8,9,10,11
31,0.0,0.27858488027979555,0.0,0.017180220123040282,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
32,0.02173913043478265,0.34005918751681463,1.0,0.05691947963777195,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
33,0.9782608695652173,0.33225719666397624,0.0,0.20189171449658536,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
34,0.21739130434782616,0.5499058380414312,0.2,0.7992632224533233,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
35,0.02173913043478265,0.12012375571697598,0.0,0.008037852703126014,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
36,0.9565217391304348,0.45749260156039817,0.6000000000000001,0.23129535319454475,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
37,0.17391304347826086,0.13021253699219804,0.0,0.0188420326178219,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
38,0.3695652173913043,0.5571697605595911,0.2,0.6169719788286426,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
39,0.9130434782608696,0.6440677966101693,0.0,0.7510386754877971,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
40,0.13043478260869568,0.2862523540489642,0.0,0.030714006529527542,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
41,0.28260869565217395,0.5560936238902341,0.4,0.061100928096104144,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
42,0.5,0.15657788539144468,0.2,0.08221424058656537,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
43,0.4130434782608696,0.39924670433145004,0.4,0.08287318316850456,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
44,0.4347826086956522,0.5673930589184826,0.2,0.07913666437209335,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
45,0.8043478260869565,0.5741189131019637,0.0,0.3113944110465281,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
46,0.0,0.6108420769437717,0.4,0.036257539894882014,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
47,0.21739130434782616,0.5060532687651332,0.0,0.03886838945595579,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
48,0.9130434782608696,0.230562281409739,0.0,0.18369175415914477,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
49,0.3913043478260869,0.5176217379607211,0.2,0.5999707835874905,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
50,0.0,0.5290556900726392,0.0,0.017386783549504646,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
51,0.06521739130434784,0.4753833736884584,0.4,0.03923402279459247,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
52,0.6521739130434783,0.32391713747645945,0.2,0.35829076055910264,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
53,0.3913043478260869,0.49690610707559857,0.0,0.5845418512883855,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
54,0.4782608695652174,0.3424804950228679,0.6000000000000001,0.11074166512795197,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
55,0.8695652173913044,0.5648372343287597,0.4,0.7402344907844831,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
56,0.8695652173913044,0.42682270648372334,0.4,0.19929422198759184,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
57,0.0,0.42292171105730425,0.4,0.5296418053278515,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
58,0.7608695652173914,0.1861716437987624,0.2,0.35312732455334866,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
59,0.34782608695652173,0.5750605326876512,0.4,0.07769771895219241,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
60,0.5434782608695652,0.30669895076674736,0.6000000000000001,0.11946554244266819,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
61,0.15217391304347827,0.47619047619047605,0.8,0.05399627410491246,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
62,1.0,0.23513586225450622,0.2,0.46361396017220863,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
63,0.21739130434782616,0.26836158192090387,0.2,0.04807401851145451,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
64,0.043478260869565244,0.17379607210115688,0.0,0.21692232315750723,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
65,0.02173913043478265,0.34813021253699217,0.0,0.009917868158761244,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
66,0.9347826086956521,0.6225450632230294,0.4,0.20931365913051234,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
67,0.4782608695652174,0.27858488027979555,0.2,0.08408021581393843,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
68,0.4782608695652174,0.5442561205273069,0.0,0.0765896399073335,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
69,0.21739130434782616,0.2157654022060801,0.6000000000000001,0.26403275438657997,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
70,0.19565217391304346,0.2364810330912025,0.0,0.24670809757017068,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
71,0.28260869565217395,0.3373688458434221,1.0,0.09062593990646847,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
72,0.7608695652173914,0.326607479149852,0.6000000000000001,0.16951471986653324,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
73,0.8695652173913044,0.43179983857949944,0.2,0.17278534443099214,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
74,0.5652173913043479,0.30777508743610427,0.4,0.10542909080396012,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
75,0.8478260869565217,0.48560667204734986,0.0,0.1633682875111449,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
76,0.23913043478260876,0.36669357008340053,0.2,0.04510142716205138,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
77,0.06521739130434784,0.5264998654829163,0.0,0.0065539549289368275,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
78,0.08695652173913049,0.6415119720204465,0.0,0.026068391732273287,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
79,0.5,0.45749260156039817,0.0,0.08697966820482778,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
80,0.28260869565217395,0.29391982781813286,0.2,0.052983493348814005,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
81,0.5869565217391305,0.6006187785848802,0.0,0.1087561771663049,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
82,0.08695652173913049,0.5827280064568199,0.2,0.5753251677080085,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
83,0.6521739130434783,0.6798493408662898,0.8,0.15821255479570395,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
84,0.4130434782608696,0.5068603712671508,0.4,0.6179655005608555,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
85,0.5869565217391305,0.18657519504977127,0.4,0.318868973654594,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
86,0.8478260869565217,0.4089319343556631,0.0,0.6777022407484895,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
87,0.8260869565217392,0.3023944040893193,0.0,0.15884328443601806,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
88,0.6086956521739131,0.3169222491256388,0.0,0.11021471761146123,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
89,0.8043478260869565,0.2964756524078558,0.0,0.15899334695754877,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
90,0.06521739130434784,0.6330373957492601,0.0,0.014447263992889613,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
91,0.7608695652173914,0.23769168684422926,0.2,0.15675155300084545,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
92,0.8913043478260869,0.37315039009954254,0.6000000000000001,0.46390636165314036,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
93,0.3695652173913043,0.5060532687651332,0.4,0.07353930933363084,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
94,1.0,0.4126984126984127,0.4,0.7369552538903757,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
95,0.21739130434782616,0.5827280064568199,0.2,0.04221980758495752,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
96,0.7826086956521738,0.39924670433145004,0.6000000000000001,0.17531842922846985,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
97,0.8043478260869565,0.6004842615012107,0.0,0.14532514643537076,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
98,0.8260869565217392,0.10734463276836148,0.0,0.33984462853870634,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
99,0.4347826086956522,0.08985741189131013,0.0,0.23462353295802182,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
100,0.5,0.4207694377185902,0.0,0.08083591348505903,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
101,0.26086956521739135,0.2555824589722895,0.0,0.04027571802486727,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
102,0.0,0.3808178638687112,0.0,0.32280031179158514,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
103,0.9347826086956521,0.37557169760559594,0.6000000000000001,0.4759937132410221,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
104,0.34782608695652173,0.3104654291094968,0.2,0.06196438457596192,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
105,0.043478260869565244,0.3245897228948076,0.2,0.2623924220363782,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
106,0.02173913043478265,0.33467850417002953,0.2,0.0193084280584684,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
107,0.17391304347826086,0.40126446058649445,0.4,0.04398234546901021,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
108,0.23913043478260876,0.32230293247242403,0.0,0.027857717145963988,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
109,0.9782608695652173,0.5146623621199893,0.0,0.7331958231525735,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
110,0.7826086956521738,0.4753833736884584,0.2,0.15488593372741763,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
111,0.8043478260869565,0.36965294592413234,0.4,0.171743534273883,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
112,0.4130434782608696,0.39924670433145004,0.0,0.056264428606140095,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
113,0.06521739130434784,0.531611514662362,0.0,0.020477087112777098,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
114,0.7391304347826086,0.4370460048426149,0.6000000000000001,0.1654697893234427,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
115,0.9130434782608696,0.3399246704331449,0.0,0.46510445570441267,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
116,0.8695652173913044,0.8905030938929244,0.0,0.16376198374803957,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
117,0.23913043478260876,0.32230293247242403,0.2,0.2870921117895214,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
118,0.673913043478261,0.3015873015873016,0.0,0.11938751829559183,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
119,0.4130434782608696,0.19935431799838577,0.4,0.08882180090269284,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
120,0.5652173913043479,0.5687382297551788,0.4,0.10564430726332688,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
121,0.0,0.20957761635727734,0.0,0.009317862292161364,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
122,0.043478260869565244,0.3501479687920366,0.0,0.018126537254253,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
123,0.5652173913043479,0.41404358353510895,0.2,0.6134957325992786,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
124,0.6304347826086956,0.48305084745762705,0.6000000000000001,0.14354896258594593,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
125,0.17391304347826086,0.34503631961259074,0.0,0.036130526588461116,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
126,0.02173913043478265,0.3319881624966371,0.0,0.2547418105129513,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
127,0.7391304347826086,0.5768092547753563,0.0,0.135879657893672,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
128,0.30434782608695654,0.04856066720473495,0.4,0.5045976375527239,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
129,0.4347826086956522,0.5041700295937585,0.4,0.0791802966639927,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
130,0.8913043478260869,0.2836965294592413,0.0,0.18665348651890853,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
131,0.9347826086956521,0.1635727737422652,0.0,0.1994377185156077,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
132,0.7608695652173914,0.5364541296744686,0.4,0.16028612699294742,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
133,0.02173913043478265,0.2581382835620123,0.0,0.008151673366688015,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
134,0.043478260869565244,0.34503631961259074,0.0,0.021314733739191793,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
135,0.08695652173913049,0.3252623083131557,0.0,0.016501699276009037,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
136,0.02173913043478265,0.48802797955340327,0.0,0.002227794431694987,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
137,0.08695652173913049,0.24791498520312072,0.0,0.014745932497946361,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
138,0.7826086956521738,0.42884046273876775,0.6000000000000001,0.41821970725766194,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
139,0.08695652173913049,0.5391444713478611,0.0,0.016678088023634352,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
140,0.34782608695652173,0.17379607210115688,0.4,0.4190684246902565,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
141,0.17391304347826086,0.4447134786117837,0.2,0.03780893643356903,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
142,0.34782608695652173,0.2512779122948614,0.4,0.28493269084323,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
143,0.23913043478260876,0.37059456550981973,0.4,0.2719296932230508,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
144,0.26086956521739135,0.3424804950228679,0.6000000000000001,0.31324131065408867,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
145,0.23913043478260876,0.6152811407048695,0.6000000000000001,0.06410974454331264,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
146,0.6086956521739131,0.3910411622276029,0.6000000000000001,0.6320764734725016,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
147,0.7173913043478262,0.5856873822975517,0.2,0.13975955110833763,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
148,0.7608695652173914,0.5776163572773743,0.2,0.15703188907961851,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
149,0.02173913043478265,0.33467850417002953,0.2,0.011502980559370483,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
150,0.3695652173913043,0.21980091471616892,0.2,0.06390158331460971,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
151,0.6521739130434783,0.36965294592413234,0.0,0.10643120491324615,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
152,0.30434782608695654,0.5699488835082056,0.6000000000000001,0.08320175499737481,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
153,0.5217391304347826,0.19935431799838577,0.0,0.3007710659517405,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
154,0.4782608695652174,0.2555824589722895,0.2,0.0950591052675134,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
155,0.5652173913043479,0.6338444982512779,0.0,0.09300816248319316,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
156,0.6521739130434783,0.2276029055690073,0.0,0.32086617457610783,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
157,0.0,0.24791498520312072,0.0,0.22979471042097124,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
158,0.26086956521739135,0.5264998654829163,0.0,0.5718948076134617,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
159,0.6956521739130435,0.3193435566316921,0.6000000000000001,0.2973334300308562,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
160,0.5217391304347826,0.2862523540489642,0.0,0.3228619141709988,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
161,0.0,0.5620123755716976,0.0,0.5591128174881352,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
162,0.7826086956521738,0.6359967715899919,0.2,0.1489049225880051,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
163,0.30434782608695654,0.3723432875975249,0.4,0.06433125484306568,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
164,0.4130434782608696,0.3680387409200968,0.0,0.06235216048468193,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
165,0.6304347826086956,0.32970137207425343,0.8,0.14821111327959421,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
166,0.043478260869565244,0.5660478880817863,1.0,0.05919938860022319,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
167,0.30434782608695654,0.4626042507398439,0.6000000000000001,0.07992081574953366,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
168,0.02173913043478265,0.42682270648372334,0.2,0.025497888541772762,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
169,0.19565217391304346,0.07923056228140968,0.6000000000000001,0.05915589118773359,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
170,0.9782608695652173,0.6863061608824319,0.0,0.19607022978427038,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
171,0.673913043478261,0.3857949959644874,0.0,0.11165151693235142,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
172,0.0,0.0,0.0,0.009145023506752403,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
173,0.3695652173913043,0.5068603712671508,0.2,0.06583029981440061,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
174,0.13043478260869568,0.46771589991928963,0.0,0.027671247559140195,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
175,0.9782608695652173,0.5848802797955341,0.0,0.7614313973829713,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
176,0.4347826086956522,0.31947807371536185,0.4,0.0851414502022575,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
177,0.7826086956521738,0.3562012375571697,0.2,0.1486741750439418,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
178,0.6086956521739131,0.34813021253699217,0.4,0.12293029279618597,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
179,0.5,0.4626042507398439,0.6000000000000001,0.11838125644493025,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
180,0.8695652173913044,0.3399246704331449,0.0,0.16942139049791388,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
181,0.0,0.6004842615012107,0.0,0.008139809565351198,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
182,0.08695652173913049,0.10734463276836148,0.6000000000000001,0.04602737670428895,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
183,0.5652173913043479,0.28114070486951837,0.0,0.1005227349531882,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
184,0.5652173913043479,0.39628732849071835,0.4,0.105502086902034,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
185,0.3913043478260869,0.6977401129943503,0.6000000000000001,0.6804859865583894,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
186,0.17391304347826086,0.37557169760559594,0.4,0.045653135026518805,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
187,0.26086956521739135,0.4019370460048425,0.6000000000000001,0.06710094366454006,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
188,0.5,0.4369114877589454,0.2,0.09025087937500365,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
189,0.23913043478260876,0.4344901802528921,0.4,0.060672461703202736,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
190,0.9347826086956521,0.41996233521657245,0.0,0.18253783447134048,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
191,0.3913043478260869,0.2754909873553941,0.0,0.06004914484370371,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
192,0.15217391304347827,0.2631154156577884,0.0,0.01621393684866959,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
193,0.8260869565217392,0.2862523540489642,0.2,0.17434509471395043,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
194,0.0,0.49690610707559857,0.0,0.0002489411004221523,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
195,0.02173913043478265,0.3935969868173258,0.0,0.00826338624018405,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
196,0.4565217391304348,0.45305353779930035,0.0,0.07227367278181546,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
197,0.5869565217391305,0.34005918751681463,0.4,0.11803871940948135,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
198,0.7173913043478262,0.05622814097390366,0.0,0.13603472132870265,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
199,1.0,0.628732849071832,0.0,0.21995148963542455,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
200,0.02173913043478265,0.4344901802528921,0.0,0.016102558380337376,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
201,0.6521739130434783,0.43771859026096305,0.2,0.12369443972152352,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
202,0.9130434782608696,0.217245090126446,0.0,0.18979424056814834,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
203,0.19565217391304346,0.5412967446865751,0.0,0.5748261043147002,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
204,0.6086956521739131,0.17056766209308583,0.0,0.09617510229239667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
205,0.21739130434782616,0.34759214420231366,0.2,0.051331772068570085,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
206,0.8913043478260869,0.2808716707021791,0.0,0.16953982818742502,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
207,0.3695652173913043,0.3169222491256388,0.4,0.31704194904682687,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
208,0.9782608695652173,0.4261501210653753,0.0,0.20366112644191717,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
209,0.4782608695652174,0.6798493408662898,0.2,0.08760355091936534,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
210,0.043478260869565244,0.45843422114608545,0.2,0.013698577919183198,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
211,0.4782608695652174,0.40126446058649445,0.8,0.1123863503320045,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
212,0.13043478260869568,0.3373688458434221,0.4,0.03856160982994472,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
213,0.34782608695652173,0.2897497982243744,0.2,0.06194730038279569,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
